Selected filters;Start date: 2003;End date: 2026 Q1;;;;;;;;;;;;
Country name;Region;Year joined GPE;Partner countries affected by fragility and conflict;Income classification;Grant type;Grant amount;Actual approval date;Grant agent;Start date;Closing date;Grant status;Cumulative grant utilization;Disbursement from TF;GPE Grant ID
Pakistan - Khyber Pakhtoonkhwa;Middle East & North Africa;2012;Yes;Lower middle income;ESPIG;US$23.256.250 ;06/28/2021;UNICEF;09/01/2021;09/01/2026;Active;US$13.756.674 ;US$3.703.373 ;GPE0000450
Pakistan - Khyber Pakhtoonkhwa;Middle East & North Africa;2012;Yes;Lower middle income;STG;US$21.978.000 ;02/24/2025;UNICEF;07/01/2025;06/30/2029;Active;US$267.361 ;US$0 ;GPE0000872
Pakistan - Punjab;Middle East & North Africa;2012;Yes;Lower middle income;ESPIG;US$50.625.000 ;08/04/2021;UNICEF;01/01/2022;12/31/2026;Active;US$32.515.181 ;US$19.299.220 ;GPE0000655
Pakistan - Punjab;Middle East & North Africa;2012;Yes;Lower middle income;STG;US$47.857.000 ;02/03/2025;WB;10/29/2025;04/30/2029;Active;US$47.489 ;US$500.000 ;GPE0000873
Pakistan - Sindh;Middle East & North Africa;2012;Yes;Lower middle income;STG;US$28.964.000 ;10/31/2024;UNICEF;04/01/2025;03/31/2029;Active;US$650.311 ;US$0 ;GPE0000874
Pakistan - Sindh;Middle East & North Africa;2012;Yes;Lower middle income;SCG;US$1.083.500 ;09/08/2025;UNICEF;09/05/2025;06/30/2029;Active;US$14.248 ;US$0 ;GPE0016607
Syrian Arab Republic;Middle East & North Africa;;Yes;Low income;ESPIG;US$18.746.532 ;04/15/2021;UNICEF;05/01/2021;12/31/2025;Closed;US$17.064.267 ;US$7.479.506 ;GPE0000453
Syrian Arab Republic;Middle East & North Africa;;Yes;Low income;PDG;US$199.686 ;10/28/2020;UNICEF;10/29/2020;03/31/2021;Closed;US$199.686 ;US$199.686 ;GPE0000600
Syrian Arab Republic;Middle East & North Africa;;Yes;Low income;PDG;US$50.852 ;05/19/2021;Save the Children US;05/19/2021;09/30/2021;Closed;US$50.582 ;US$50.582 ;GPE0000633
Syrian Arab Republic;Middle East & North Africa;;Yes;Low income;ESPIG;US$6.250.000 ;08/23/2021;Save the Children US;09/01/2021;09/01/2024;Closed;US$6.250.000 ;US$2.215.833 ;GPE0000638
Syrian Arab Republic;Middle East & North Africa;;Yes;Low income;STG (AF);US$3.750.000 ;02/24/2023;Save the Children US,UNICEF;02/27/2023;11/30/2023;Closed;US$3.719.573 ;US$0 ;GPE0000889
Syrian Arab Republic;Middle East & North Africa;;Yes;Low income;STG (AF);US$15.000.000 ;11/27/2023;Save the Children US,UNICEF;12/01/2023;12/31/2025;Closed;US$13.170.606 ;US$0 ;GPE0000908
Syrian Arab Republic;Middle East & North Africa;;Yes;Low income;SCG;US$1.600.887 ;04/09/2024;UNICEF;04/15/2024;03/31/2027;Active;US$548.888 ;US$0 ;GPE0016435
Syrian Arab Republic;Middle East & North Africa;;Yes;Low income;STG (AF);US$1.000.000 ;10/23/2024;Save the Children US;09/01/2024;12/31/2025;Closed;US$989.291 ;US$0 ;GPE0016521
Tunisia;Middle East & North Africa;2022;No;Lower middle income;SCG;US$714.636 ;04/20/2022;UNICEF;03/28/2022;03/31/2025;Closed;US$713.521 ;US$0 ;GPE0000664
Tunisia;Middle East & North Africa;2022;No;Lower middle income;MLT;US$12.000.000 ;07/31/2025;UNICEF;01/01/2026;12/31/2029;Active;US$0 ;US$0 ;GPE0016400
West Bank and Gaza;Middle East & North Africa;;Yes;Lower middle income;MLT (AF);US$3.016.010 ;12/24/2025;UNICEF;02/01/2026;02/28/2027;Pending;US$0 ;US$0 ;GPE0016403
West Bank and Gaza;Middle East & North Africa;;Yes;Lower middle income;MLT (AF);US$1.500.000 ;08/04/2025;Save the Children Norway;08/15/2025;02/27/2026;Active;US$198.916 ;US$0 ;GPE0016580
West Bank and Gaza;Middle East & North Africa;;Yes;Lower middle income;MLT (AF);US$2.000.000 ;11/07/2025;UNESCO;12/01/2025;05/01/2027;Active;US$0 ;US$0 ;GPE0016581
West Bank and Gaza;Middle East & North Africa;;Yes;Upper middle income;SCG;US$257.914 ;12/21/2023;UNESCO;11/01/2023;09/30/2025;Closed;US$251.463 ;US$0 ;GPE0016352
Yemen, Republic of;Middle East & North Africa;2003;Yes;Low income;ESPIG;US$9.777.701 ;11/03/2003;WB;04/23/2004;08/30/2005;Closed;US$9.777.701 ;US$9.777.701 ;CAT000185
Yemen, Republic of;Middle East & North Africa;2003;Yes;Low income;ESPIG;US$19.989.071 ;11/12/2006;WB;09/30/2009;08/31/2013;Closed;US$19.989.071 ;US$19.989.071 ;CAT000264
Yemen, Republic of;Middle East & North Africa;2003;Yes;Low income;ESPIG;US$10.000.000 ;12/02/2005;WB;01/21/2006;11/21/2007;Closed;US$10.000.000 ;US$10.000.000 ;CAT000268
Yemen, Republic of;Middle East & North Africa;2003;Yes;Low income;MLT-ESPIG;US$47.400.000 ;07/13/2021;WB;10/13/2021;07/01/2025;Closed;US$47.396.589 ;US$47.396.589 ;GPE0000384
Yemen, Republic of;Middle East & North Africa;2003;Yes;Low income;ESPIG (COVID-19 AF);US$358.061 ;09/29/2020;IsDB;03/15/2021;05/31/2022;Closed;US$358.061 ;US$358.061 ;GPE0000585
Yemen, Republic of;Middle East & North Africa;2003;Yes;Low income;PDG;US$192.265 ;04/29/2021;WB;04/30/2021;04/30/2022;Closed;US$192.265 ;US$192.265 ;GPE0000632
Yemen, Republic of;Middle East & North Africa;2003;Yes;Low income;ESPIG (AF);US$6.480.000 ;07/09/2021;WB;10/13/2021;10/12/2023;Closed;US$6.477.991 ;US$6.477.991 ;GPE0000642
Yemen, Republic of;Middle East & North Africa;2003;Yes;Low income;STG;US$20.790.000 ;10/30/2025;WB;04/03/2026;01/31/2029;Pending;US$0 ;US$0 ;GPE0000881
Yemen, Republic of;Middle East & North Africa;2003;Yes;Low income;SCG;US$766.944 ;05/24/2023;UNESCO;05/30/2023;05/31/2025;Closed;US$766.651 ;US$0 ;GPE0000922
Yemen, Republic of;Middle East & North Africa;2003;Yes;Low income;PDG;US$200.000 ;06/18/2025;WB;06/18/2025;12/30/2025;Closed;US$0 ;US$0 ;GPE0016591
Yemen, Republic of;Middle East & North Africa;2003;Yes;Lower middle income;ESPIG (AF);US$9.996.319 ;05/21/2013;UNICEF;06/10/2013;11/30/2014;Closed;US$9.996.319 ;US$9.996.319 ;PIG-RY-26A
Yemen, Republic of;Middle East & North Africa;2003;Yes;Lower middle income;ESPIG;US$72.599.406 ;05/21/2013;UNICEF;03/28/2014;06/30/2022;Closed;US$72.599.406 ;US$72.599.406 ;PIG-RY-26B
Afghanistan;South Asia;2011;Yes;Low income;ESPIG;US$50.723.162 ;12/15/2011;UNICEF;08/03/2012;06/30/2018;Closed;US$50.723.162 ;US$50.723.162 ;CAT000154
Afghanistan;South Asia;2011;Yes;Low income;PDG;US$200.000 ;11/14/2017;WB;11/15/2017;11/01/2018;Closed;US$0 ;US$200.000 ;GPE0000305
Afghanistan;South Asia;2011;Yes;Low income;ESPIG;US$5.248.550 ;11/19/2018;WB;04/02/2019;04/08/2022;Closed;US$5.248.550 ;US$5.248.550 ;GPE0000332
Afghanistan;South Asia;2011;Yes;Low income;ESPDG;US$154.250 ;07/20/2016;WB;07/21/2016;11/01/2017;Closed;US$152.484 ;US$152.484 ;GPE0000426
Afghanistan;South Asia;2011;Yes;Low income;PDG;US$200.000 ;04/04/2017;WB;04/05/2017;11/01/2018;Closed;US$199.980 ;US$200.000 ;GPE0000439
Afghanistan;South Asia;2011;Yes;Low income;PDG;US$200.000 ;02/03/2020;WB;02/05/2020;04/30/2021;Closed;US$199.999 ;US$199.999 ;GPE0000476
Afghanistan;South Asia;2011;Yes;Low income;ESPIG (COVID-19 AF);US$11.000.000 ;06/19/2020;UNICEF;06/19/2020;12/31/2021;Closed;US$11.000.000 ;US$11.000.000 ;GPE0000530
Afghanistan;South Asia;2011;Yes;Low income;PDG;US$197.172 ;03/13/2023;Save the Children UK;03/13/2023;09/30/2023;Closed;-US$2.828 ;-US$2.828 ;GPE0000896
Afghanistan;South Asia;2011;Yes;Low income;PDG;US$235.707 ;08/14/2024;Save the Children UK;08/22/2024;09/30/2025;Closed;US$0 ;US$0 ;GPE0016499
Afghanistan;South Asia;2011;Yes;Low income;PDG;US$230.560 ;08/28/2024;AKF;08/28/2024;07/31/2025;Closed;US$0 ;US$0 ;GPE0016501
Bangladesh;South Asia;2015;No;Low income;ESPIG;US$90.833.333 ;05/23/2015;WB;01/05/2016;06/30/2018;Closed;US$90.833.333 ;US$90.833.333 ;PIG-BD-055
Bangladesh;South Asia;2015;No;Low income;PDG;US$100.000 ;02/09/2015;WB;02/09/2015;12/31/2015;Closed;US$99.550 ;US$99.550 ;GPE0000437
Bangladesh;South Asia;2015;No;Lower middle income;ESPIG;US$53.900.000 ;06/09/2021;WB;06/30/2022;12/31/2024;Closed;US$52.329.735 ;US$53.867.741 ;GPE0000353
Bangladesh;South Asia;2015;No;Lower middle income;ESPIG (AF);US$8.332.407 ;09/17/2018;UNICEF;10/01/2018;09/30/2022;Closed;US$8.332.407 ;US$8.332.407 ;GPE0000395
Bangladesh;South Asia;2015;No;Lower middle income;ESPDG;US$456.862 ;06/12/2019;UNESCO;06/13/2019;12/31/2021;Closed;US$465.000 ;US$465.000 ;GPE0000446
Bangladesh;South Asia;2015;No;Lower middle income;PDG;US$286.160 ;05/19/2020;WB;05/21/2020;10/31/2021;Closed;US$286.160 ;US$286.160 ;GPE0000507
Bangladesh;South Asia;2015;No;Lower middle income;ESPIG (COVID-19 AF);US$13.606.147 ;06/15/2020;WB;02/15/2021;12/31/2022;Closed;US$13.588.414 ;US$13.588.414 ;GPE0000529
Bangladesh;South Asia;2015;No;Lower middle income;ESPIG (AF);US$10.780.000 ;03/04/2021;UNICEF;04/03/2023;06/30/2025;Closed;US$8.562.521 ;US$0 ;GPE0000630
Bangladesh;South Asia;2015;No;Lower middle income;SCG;US$484.848 ;12/21/2023;UNICEF;12/21/2023;09/30/2025;Closed;US$426.545 ;US$0 ;GPE0016351
Bangladesh;South Asia;2015;No;Lower middle income;PDG;US$200.000 ;05/03/2024;ADB;05/03/2024;10/31/2024;Closed;US$0 ;US$0 ;GPE0016452
Bangladesh;South Asia;2015;No;Lower middle income;PDG;US$399.188 ;05/12/2025;UNESCO,UNICEF;05/12/2025;06/30/2026;Active;US$0 ;US$0 ;GPE0016586
Bangladesh;South Asia;2015;No;Lower middle income;SCG;US$2.110.000 ;07/15/2025;UNICEF;07/15/2025;06/30/2029;Active;US$0 ;US$0 ;GPE0016598
Bhutan;South Asia;2009;No;Lower middle income;PDG;US$68.891 ;12/21/2017;Save the Children US;12/21/2017;05/31/2018;Closed;US$68.891 ;US$68.891 ;GPE0000312
Bhutan;South Asia;2009;No;Lower middle income;ESPIG;US$2.500.000 ;06/28/2018;Save the Children US;10/01/2018;07/31/2023;Closed;US$2.500.000 ;US$2.155.496 ;GPE0000328
Bhutan;South Asia;2009;No;Lower middle income;ESPIG (COVID-19 AF);US$730.379 ;08/26/2020;Save the Children US;10/15/2020;02/28/2022;Closed;US$730.375 ;US$730.379 ;GPE0000580
Bhutan;South Asia;2009;No;Lower middle income;MLT;US$3.300.000 ;04/26/2023;WB;08/30/2023;06/30/2026;Active;US$1.424.996 ;US$2.300.000 ;GPE0000661
Bhutan;South Asia;2009;No;Lower middle income;PDG;US$172.019 ;06/10/2022;WB;06/14/2022;06/30/2023;Closed;US$172.019 ;US$172.019 ;GPE0000772
Bhutan;South Asia;2009;No;Lower middle income;STG;US$5.000.000 ;02/29/2024;Save the Children US;03/01/2024;02/29/2028;Active;US$2.912.201 ;US$0 ;GPE0000808
Bhutan;South Asia;2009;No;Lower middle income;PDG;US$142.587 ;07/21/2023;Save the Children US;07/25/2023;03/31/2024;Closed;US$0 ;US$0 ;GPE0000947
Bhutan;South Asia;2009;No;Lower middle income;SCG;US$1.000.000 ;02/16/2024;UNICEF;02/16/2024;12/31/2026;Active;US$389.444 ;US$0 ;GPE0016408
Maldives;South Asia;2019;No;Upper middle income;ESPDG;US$500.000 ;10/13/2017;UNICEF;10/16/2017;05/31/2019;Closed;US$500.000 ;US$500.000 ;GPE0000304
Maldives;South Asia;2019;No;Upper middle income;MLT-ESPIG;US$3.500.000 ;04/29/2020;WB;06/28/2020;06/30/2024;Closed;US$3.342.230 ;US$3.410.219 ;GPE0000344
Maldives;South Asia;2019;No;Upper middle income;PDG;US$164.050 ;09/25/2019;WB;09/26/2019;06/30/2020;Closed;US$163.925 ;US$163.925 ;GPE0000458
Maldives;South Asia;2019;No;Upper middle income;ESPIG (COVID-19 AF);US$749.921 ;07/15/2020;UNICEF;07/15/2020;03/31/2022;Closed;US$749.842 ;US$749.921 ;GPE0000566
Maldives;South Asia;2019;No;Upper middle income;MLT;US$3.000.000 ;07/02/2024;WB;10/31/2024;06/30/2028;Active;US$68.949 ;US$3.000.000 ;GPE0014896
Maldives;South Asia;2019;No;Upper middle income;STG;US$5.000.000 ;05/06/2024;UNICEF;07/01/2024;06/30/2028;Active;US$620.234 ;US$0 ;GPE0000828
Maldives;South Asia;2019;No;Upper middle income;PDG;US$168.000 ;11/22/2023;UNICEF;11/27/2023;03/31/2024;Closed;US$0 ;US$0 ;GPE0016343
Maldives;South Asia;2019;No;Upper middle income;SCG;US$1.500.000 ;07/18/2024;UNICEF;07/15/2024;07/13/2028;Active;US$188.283 ;US$0 ;GPE0016471
Nepal;South Asia;2009;No;Low income;MLT-ESPIG;US$23.203.425 ;03/21/2019;WB;02/14/2020;07/16/2022;Closed;US$23.203.137 ;US$23.203.137 ;GPE0000336
Nepal;South Asia;2009;No;Low income;PDG;US$129.995 ;08/21/2018;WB;08/22/2018;03/31/2019;Closed;US$129.995 ;US$129.995 ;GPE0000393
Nepal;South Asia;2009;No;Low income;ESPDG;US$496.698 ;03/12/2019;UNICEF;03/14/2019;08/31/2021;Closed;US$461.101 ;US$461.101 ;GPE0000419
Nepal;South Asia;2009;No;Low income;ESPIG (COVID-19 AF);US$8.387.136 ;06/08/2020;WB;09/22/2020;07/16/2022;Closed;US$8.380.565 ;US$8.380.565 ;GPE0000524
Nepal;South Asia;2009;No;Lower middle income;STG;US$20.000.000 ;01/31/2023;WB;06/16/2023;08/16/2026;Active;US$16.999.887 ;US$20.000.000 ;GPE0000776
Nepal;South Asia;2009;No;Lower middle income;SCG;US$3.399.604 ;08/07/2023;UNICEF,WB;08/03/2023;08/31/2027;Active;US$1.001.465 ;US$1.750.000 ;GPE0000952
Nepal;South Asia;2009;No;Lower middle income;MLT;US$28.166.666 ;02/03/2025;UNICEF,WB;02/01/2025;07/31/2027;Active;US$4.817.511 ;US$200.000 ;GPE0016473
Nepal;South Asia;2009;No;Lower middle income;PDG;US$59.500 ;08/27/2024;WB;08/27/2024;09/30/2025;Closed;US$0 ;US$0 ;GPE0016500
Nepal;South Asia;2009;No;Lower middle income;PDG;US$139.192 ;10/18/2024;UNICEF;10/18/2024;06/30/2025;Closed;US$0 ;US$0 ;GPE0016516
Nepal;South Asia;2009;Yes;Low income;ESPIG;US$117.760.473 ;11/05/2009;WB;12/07/2010;12/15/2014;Closed;US$117.760.473 ;US$117.760.473 ;CAT000163
Nepal;South Asia;2009;Yes;Low income;ESPIG;US$59.300.000 ;05/23/2015;WB;01/22/2016;07/15/2019;Closed;US$59.197.825 ;US$59.197.825 ;PIG-NP-57A
Nepal;South Asia;2009;Yes;Low income;ESPDG;US$465.774 ;03/26/2015;UNICEF;04/01/2015;03/01/2016;Closed;US$387.608 ;US$387.608 ;EPD-NP-038
Nepal;South Asia;2009;Yes;Low income;PDG;US$155.322 ;11/14/2014;WB;12/01/2014;05/31/2015;Closed;US$155.322 ;US$155.322 ;PDG-NP-031
Pakistan;South Asia;2012;Yes;Lower middle income;ESPIG (COVID-19 AF);US$19.924.958 ;05/28/2020;WB;11/25/2020;11/30/2022;Closed;US$19.924.775 ;US$19.924.775 ;GPE0000515
Pakistan - Balochistan;South Asia;2012;Yes;Lower middle income;ESPIG;US$34.000.000 ;06/28/2014;WB;03/25/2015;09/30/2019;Closed;US$34.000.000 ;US$34.000.000 ;PIG-PK-039
Pakistan - Balochistan;South Asia;2012;Yes;Lower middle income;ESPDG;US$460.350 ;10/25/2018;UNICEF;11/01/2018;06/30/2020;Closed;US$460.350 ;US$460.350 ;GPE0000406
Pakistan - Balochistan;South Asia;2012;Yes;Lower middle income;PDG;US$140.208 ;07/21/2020;UNICEF;07/22/2020;12/31/2021;Closed;US$140.208 ;US$140.208 ;GPE0000570
Pakistan - Balochistan;South Asia;2012;Yes;Lower middle income;PDG;US$87.701 ;04/25/2024;UNICEF;05/01/2024;10/31/2024;Closed;US$0 ;US$0 ;GPE0016438
Pakistan - Balochistan;South Asia;2012;Yes;Lower middle income;PDG;US$20.858 ;07/31/2024;UNICEF;05/01/2024;10/31/2024;Closed;US$0 ;US$0 ;GPE0016475
Pakistan - Balochistan;South Asia;2012;Yes;Lower middle income;PDG;US$142.400 ;04/15/2024;WB;04/15/2024;06/30/2025;Closed;US$0 ;US$0 ;GPE0016518
Pakistan - Khyber Pakhtoonkhwa;South Asia;2012;Yes;Lower middle income;ESPDG;US$420.358 ;03/07/2019;FCDO;03/15/2019;02/29/2020;Closed;US$500.000 ;US$500.000 ;GPE0000418
Pakistan - Khyber Pakhtoonkhwa;South Asia;2012;Yes;Lower middle income;PDG;US$80.480 ;06/14/2021;UNICEF;06/30/2021;01/31/2022;Closed;US$80.480 ;US$80.480 ;GPE0000637
Pakistan - Khyber Pakhtoonkhwa;South Asia;2012;Yes;Lower middle income;PDG;US$111.427 ;05/06/2024;UNICEF;05/07/2024;06/30/2025;Closed;US$0 ;US$0 ;GPE0016444
Pakistan - Khyber Pakhtoonkhwa;South Asia;2012;Yes;Lower middle income;PDG;US$47.000 ;07/31/2024;UNICEF;05/01/2024;10/31/2024;Closed;US$0 ;US$0 ;GPE0016477
Pakistan - Khyber Pakhtoonkhwa;South Asia;2012;Yes;Lower middle income;SCG;US$1.646.000 ;12/20/2024;UNICEF;01/01/2025;12/31/2028;Active;US$26.377 ;US$0 ;GPE0016550
Pakistan - Punjab;South Asia;2012;Yes;Lower middle income;ESPDG;US$499.900 ;12/11/2017;FCDO;12/13/2017;12/31/2019;Closed;US$499.900 ;US$499.900 ;GPE0000310
Pakistan - Punjab;South Asia;2012;Yes;Lower middle income;PDG;US$191.506 ;08/28/2019;FCDO;09/04/2019;05/31/2020;Closed;US$191.506 ;US$191.506 ;GPE0000455
Pakistan - Punjab;South Asia;2012;Yes;Lower middle income;PDG;US$89.220 ;07/29/2021;UNICEF;08/01/2021;04/30/2022;Closed;US$89.220 ;US$89.220 ;GPE0000651
Pakistan - Punjab;South Asia;2012;Yes;Lower middle income;PDG;US$114.050 ;04/03/2024;WB;04/01/2024;12/31/2024;Closed;US$0 ;US$0 ;GPE0016427
Pakistan - Sindh;South Asia;2012;Yes;Lower middle income;ESPIG;US$65.730.921 ;06/28/2014;WB;03/25/2015;12/31/2017;Closed;US$65.730.921 ;US$65.730.921 ;PIG-PK-38A
Pakistan - Sindh;South Asia;2012;Yes;Lower middle income;PDG;US$188.092 ;10/07/2013;WB;11/04/2013;06/30/2014;Closed;US$188.092 ;US$188.092 ;PDG-PK-25
Pakistan - Sindh;South Asia;2012;Yes;Lower middle income;ESPDG;US$241.187 ;07/30/2012;UNICEF;08/08/2012;04/30/2014;Closed;US$241.187 ;US$241.187 ;EPD-PK-010
Pakistan - Sindh;South Asia;2012;Yes;Lower middle income;ESPDG;US$498.465 ;12/12/2017;WB;12/13/2017;09/30/2019;Closed;US$498.465 ;US$498.465 ;GPE0000309
Pakistan - Sindh;South Asia;2012;Yes;Lower middle income;MLT-ESPIG;US$56.112.500 ;08/19/2020;WB;08/11/2021;09/29/2026;Active;US$41.222.212 ;US$56.112.500 ;GPE0000447
Pakistan - Sindh;South Asia;2012;Yes;Lower middle income;PDG;US$200.000 ;09/05/2019;WB;09/06/2019;08/31/2020;Closed;US$199.529 ;US$199.529 ;GPE0000456
Pakistan - Sindh;South Asia;2012;Yes;Lower middle income;PDG;US$133.378 ;04/08/2024;UNICEF;04/15/2024;09/30/2024;Closed;US$0 ;US$0 ;GPE0016432
Sri Lanka;South Asia;2023;No;Lower middle income;SCG;US$1.500.000 ;07/25/2024;WB;08/01/2024;12/31/2027;Active;US$318.595 ;US$1.495.241 ;GPE0016479
Angola;Sub-Saharan Africa;2022;No;Lower middle income;MLT;US$50.000.000 ;04/29/2024;WB;12/17/2024;09/30/2028;Active;US$5.319.441 ;US$5.992.500 ;GPE0014998
Angola;Sub-Saharan Africa;2022;No;Lower middle income;SCG;US$111.243 ;06/23/2023;UNICEF;06/29/2023;12/31/2025;Active;US$87.516 ;US$0 ;GPE0000928
Angola;Sub-Saharan Africa;2022;No;Lower middle income;PDG;US$198.991 ;10/10/2023;WB;11/20/2023;07/31/2024;Closed;US$0 ;US$0 ;GPE0016341
Benin;Sub-Saharan Africa;2007;No;Low income;ESPIG;US$75.108.025 ;05/23/2007;WB;04/18/2008;06/15/2012;Closed;US$75.108.025 ;US$75.108.025 ;CAT000070
Benin;Sub-Saharan Africa;2007;No;Low income;ESPDG;US$56.200 ;07/09/2012;WB;10/22/2012;06/30/2013;Closed;US$38.034 ;US$38.034 ;EPD-BJ-004
Benin;Sub-Saharan Africa;2007;No;Low income;ESPIG;US$42.030.538 ;05/21/2013;WB;03/21/2014;04/30/2018;Closed;US$42.030.538 ;US$42.030.538 ;PIG-BJ-17B
Benin;Sub-Saharan Africa;2007;No;Low income;ESPDG;US$402.096 ;03/04/2016;SDC;03/07/2016;09/30/2018;Closed;US$402.096 ;US$402.096 ;EPD-BJ-047
Benin;Sub-Saharan Africa;2007;No;Low income;PDG;US$198.507 ;05/16/2018;WB;05/18/2018;09/30/2019;Closed;US$198.507 ;US$198.507 ;GPE0000321
Benin;Sub-Saharan Africa;2007;No;Low income;ESPIG;US$19.237.933 ;03/21/2019;WB;01/09/2020;09/30/2023;Closed;US$19.237.933 ;US$19.237.933 ;GPE0000341
Benin;Sub-Saharan Africa;2007;No;Low income;ESPIG (COVID-19 AF);US$6.729.308 ;06/17/2020;WB;09/24/2020;06/30/2022;Closed;US$6.729.308 ;US$6.729.308 ;GPE0000540
Benin;Sub-Saharan Africa;2007;No;Lower middle income;SCG;US$585.465 ;09/22/2022;UNICEF;09/23/2022;12/31/2025;Closed;US$436.440 ;US$0 ;GPE0000798
Benin;Sub-Saharan Africa;2007;No;Lower middle income;STG-GEA;US$38.550.000 ;11/28/2024;UNICEF;01/02/2025;12/31/2028;Active;US$936.226 ;US$0 ;GPE0000823
Benin;Sub-Saharan Africa;2007;No;Lower middle income;PDG;US$239.000 ;03/22/2024;UNICEF;03/22/2024;12/15/2024;Closed;US$0 ;US$0 ;GPE0016423
Benin;Sub-Saharan Africa;2007;No;Lower middle income;SCG;US$1.000.000 ;11/19/2025;AFD;11/01/2025;06/30/2028;Active;US$0 ;US$0 ;GPE0016613
Burkina Faso;Sub-Saharan Africa;2002;No;Low income;ESPIG;US$78.200.000 ;05/21/2013;AFD;11/14/2013;12/31/2017;Closed;US$78.200.000 ;US$78.200.000 ;PIG-BF-018
Burkina Faso;Sub-Saharan Africa;2002;No;Low income;ESPIG;US$102.000.000 ;12/13/2008;WB;06/29/2009;09/30/2012;Closed;US$102.000.000 ;US$102.000.000 ;CAT000072
Burkina Faso;Sub-Saharan Africa;2002;No;Low income;PDG;US$44.885 ;12/10/2012;AFD;12/19/2012;12/31/2013;Closed;US$44.885 ;US$44.885 ;PDG-BF-010
Burkina Faso;Sub-Saharan Africa;2002;No;Low income;ESPIG;US$55.000.000 ;12/06/2017;AFD;03/15/2018;12/31/2024;Closed;US$53.288.627 ;US$44.225.498 ;GPE0000236
Burkina Faso;Sub-Saharan Africa;2002;No;Low income;ESPDG;US$208.041 ;11/09/2016;UNICEF;11/09/2016;07/31/2017;Closed;US$208.041 ;US$208.041 ;EPD-BF-56
Burkina Faso;Sub-Saharan Africa;2002;No;Low income;ESPIG (COVID-19 AF);US$7.000.000 ;06/30/2020;AFD;01/25/2021;12/31/2022;Closed;US$6.992.207 ;US$7.000.000 ;GPE0000559
Burkina Faso;Sub-Saharan Africa;2002;Yes;Low income;ESPIG (AF);US$11.000.000 ;08/17/2020;UNICEF;09/15/2020;12/31/2022;Closed;US$11.000.000 ;US$11.000.000 ;GPE0000578
Burkina Faso;Sub-Saharan Africa;2002;Yes;Low income;SCG;US$95.360 ;06/16/2022;UNICEF;06/23/2022;12/31/2022;Closed;US$95.112 ;US$0 ;GPE0000773
Burkina Faso;Sub-Saharan Africa;2002;Yes;Low income;STG;US$40.432.000 ;07/31/2025;WB;03/27/2026;06/28/2029;Pending;US$0 ;US$0 ;GPE0000810
Burkina Faso;Sub-Saharan Africa;2002;Yes;Low income;PDG;US$386.004 ;05/31/2023;AFD;05/31/2023;06/01/2024;Closed;-US$7.793 ;-US$7.793 ;GPE0000923
Burkina Faso;Sub-Saharan Africa;2002;Yes;Low income;PDG;US$306.500 ;12/03/2024;WB;12/03/2024;06/30/2026;Active;US$0 ;US$0 ;GPE0016539
Burundi;Sub-Saharan Africa;2012;Yes;Low income;ESPIG;US$30.200.434 ;11/20/2012;BTC;06/18/2013;12/31/2016;Closed;US$30.200.434 ;US$30.200.434 ;PIG-BI-015
Burundi;Sub-Saharan Africa;2012;Yes;Low income;ESPIG;US$20.100.000 ;06/16/2016;UNICEF;06/16/2016;06/21/2019;Closed;US$20.100.000 ;US$20.100.000 ;PIG-BI-063
Burundi;Sub-Saharan Africa;2012;Yes;Low income;ESPDG;US$416.927 ;06/13/2017;UNICEF;06/15/2017;07/31/2018;Closed;US$416.927 ;US$416.927 ;EPD-BI-046
Burundi;Sub-Saharan Africa;2012;Yes;Low income;PDG;US$201.171 ;12/06/2017;AFD;12/15/2017;09/30/2018;Closed;US$201.171 ;US$201.171 ;PDG-BI-050
Burundi;Sub-Saharan Africa;2012;Yes;Low income;ESPIG;US$46.900.000 ;03/21/2019;AFD;07/12/2019;07/31/2026;Active;US$46.342.408 ;US$12.524.000 ;GPE0000333
Burundi;Sub-Saharan Africa;2012;Yes;Low income;PDG;US$190.100 ;11/24/2019;AFD;11/25/2019;04/30/2021;Closed;US$190.100 ;US$190.100 ;GPE0000468
Burundi;Sub-Saharan Africa;2012;Yes;Low income;ESPIG (COVID-19 AF);US$7.000.000 ;06/08/2020;UNICEF;06/08/2020;05/31/2022;Closed;US$7.000.000 ;US$7.000.000 ;GPE0000525
Burundi;Sub-Saharan Africa;2012;Yes;Low income;ESPIG (AF);US$9.380.000 ;01/04/2021;UNICEF;02/01/2021;01/31/2023;Closed;US$9.379.986 ;US$9.380.000 ;GPE0000615
Burundi;Sub-Saharan Africa;2012;Yes;Low income;SCG;US$677.927 ;07/12/2022;UNICEF;07/12/2022;07/31/2025;Closed;US$583.813 ;US$0 ;GPE0000781
Burundi;Sub-Saharan Africa;2012;Yes;Low income;STG;US$68.240.000 ;04/07/2025;AFD,UNESCO,UNICEF;07/01/2025;06/30/2029;Active;US$3.038.666 ;US$0 ;GPE0000856
Burundi;Sub-Saharan Africa;2012;Yes;Low income;SCG;US$149.201 ;07/06/2023;UNESCO;07/06/2023;03/31/2024;Closed;US$149.201 ;US$0 ;GPE0000942
Burundi;Sub-Saharan Africa;2012;Yes;Low income;MLT;US$30.000.000 ;07/29/2024;WB;03/13/2025;07/31/2029;Active;US$1.735.441 ;US$5.900.000 ;GPE0016371
